objectid,wd17cd,wd17nm,wd17nmw,bng_e,bng_n,longitude,lat,st_areashape,st_lengthshape
3815,E05006198,Ingleton and Clapham, ,373455,471036,-2.40774989,54.13447952,0.027982367832642,1.12350045063533
3816,E05006203,Skipton South, ,400632,450626,-1.99186003,53.95174026,0.000626201626026428,0.175300693111876
3817,E05006206,Upper Wharfedale, ,392959,473118,-2.1092999,54.15383911,0.0299387982185182,1.1041190757073
3818,E05006238,Bilton, ,431349,457720,-1.52309,54.0145607,0.00059296991533018,0.154880577672966
3819,E05006239,Bishop Monkton, ,430532,465664,-1.53476,54.08599854,0.00697363319329324,0.50495891717785
3820,E05006240,Boroughbridge, ,441278,465465,-1.37052,54.08346176,0.00135037736636761,0.179430307600104
3821,E05006241,Claro, ,437153,461812,-1.43402004,54.0509491,0.00841928302922404,0.717447619737866
3822,E05006242,Granby, ,431862,455907,-1.51545,53.99822998,0.000249337297571645,0.0697041195465643
3823,E05006243,Harlow Moor, ,428648,454982,-1.56456006,53.99010086,0.000617780075942961,0.113188910781883
3824,E05006244,High Harrogate, ,430847,455599,-1.53095996,53.99552155,0.000142094168951055,0.0603698589882984
3825,E05006245,Hookstone, ,432634,454440,-1.50382996,53.98500061,0.00061836761757604,0.149689294206609
3826,E05006246,Killinghall, ,428136,460045,-1.57190001,54.03564072,0.00371863571405741,0.38495477446819
3827,E05006247,Kirkby Malzeard, ,421914,472253,-1.66602004,54.14564896,0.0172995229431394,0.993317876268767
3828,E05006248,Knaresborough East, ,437144,458120,-1.43461001,54.01776886,0.000492943609731833,0.153073655915127
3829,E05006249,Knaresborough King James, ,435379,456236,-1.46176004,54.0009613,0.000646237018154886,0.159828139070465
3830,E05006250,Knaresborough Scriven Park, ,434571,458323,-1.47385001,54.01977158,0.000959360247265134,0.203185594849026
3831,E05006251,Low Harrogate, ,430084,455383,-1.54261994,53.99362946,0.000167755433185181,0.0649832399308818
3832,E05006252,Lower Nidderdale, ,423371,460749,-1.64460003,54.04219818,0.00883264272888475,0.552983430912687
3833,E05006253,Marston Moor, ,447404,449353,-1.27939999,53.93814087,0.00779869292414987,0.758623061967952
3834,E05006254,Mashamshire, ,416140,479792,-1.75400996,54.21361923,0.016405173536867,0.803918744490551
3835,E05006255,Newby, ,438527,468468,-1.41218996,54.11066055,0.00806595829295051,0.649983938857228
3836,E05006256,New Park, ,429781,456832,-1.54709995,54.00667191,0.000207917765990118,0.0781966689159414
3837,E05006257,Nidd Valley, ,414426,461556,-1.78116,54.0497818,0.0133341203548689,0.643359519548836
3838,E05006258,Ouseburn, ,447100,458620,-1.28260005,54.02145004,0.00811980886774466,0.630724693313681
3839,E05006259,Pannal, ,430439,452130,-1.53752995,53.96437073,0.000855298152026615,0.15147180110996
3840,E05006260,Pateley Bridge, ,409287,471636,-1.85933995,54.14049149,0.0212191193913774,0.833631697002265
3841,E05006261,Ribston, ,439788,454669,-1.39470994,53.98656082,0.010303652225528,0.972905835178171
3842,E05006262,Ripon Minster, ,432025,471038,-1.51136994,54.13420868,0.000405739667046714,0.128185638350474
3843,E05006263,Ripon Moorside, ,430717,470214,-1.53146994,54.12688065,0.000210475220521267,0.0808101025758644
3844,E05006264,Ripon Spa, ,430164,471642,-1.53979003,54.13975143,0.000750973963176906,0.217162926204833
3845,E05006265,Rossett, ,429190,453194,-1.55647004,53.97401047,0.00036899844183482,0.107250605443227
3846,E05006266,Saltergate, ,428386,456265,-1.56843996,54.00165176,0.000245658138582181,0.0882753574453932
3847,E05006267,Spofforth with Lower Wharfedale, ,434186,449495,-1.48072004,53.94046021,0.00742260058554794,0.609179957394887
3848,E05006268,Starbeck, ,432992,456201,-1.49818003,54.00080109,0.000236338348627002,0.0741062422467165
3849,E05006269,Stray, ,430649,454411,-1.53410006,53.98485947,0.000262113602851948,0.0883013420984536
3850,E05006270,Washburn, ,419004,451246,-1.71187997,53.95697021,0.0227137087717438,1.0172326108125
3851,E05006271,Wathvale, ,435638,475191,-1.45559001,54.17129135,0.00959408759927134,0.639705980145025
3852,E05006272,Woodfield, ,431290,456869,-1.52408004,54.00690842,0.000174784624107299,0.0689033079221108
3853,E05006273,Addlebrough, ,396133,488344,-2.06090999,54.29071045,0.0141330944632399,0.869768780644746
3854,E05006274,Barton, ,424564,509678,-1.62239003,54.48186874,0.00296711532324372,0.377405337389715
3855,E05006275,Bolton Castle, ,403243,491728,-1.95165002,54.32112885,0.0111382941378391,0.791274659816203
3856,E05006276,Brompton-on-Swale and Scorton, ,424086,499941,-1.63056004,54.39439011,0.00502505671346486,0.518096796658345
3857,E05006277,Catterick, ,423988,497408,-1.63226998,54.37163162,0.000969958415766246,0.174819618415281
3858,E05006278,Colburn, ,419995,498315,-1.69367003,54.37995148,0.000759189556020161,0.153430852803998
3859,E05006279,Croft, ,429548,506667,-1.54577005,54.4545517,0.00567866282881726,0.565706318103683
3860,E05006280,Gilling West, ,413985,505832,-1.78585005,54.4477005,0.00724321324131354,0.528201977578947
3861,E05006281,Hawes and High Abbotside, ,384016,490641,-2.24717999,54.31111908,0.0189080928939888,0.795506735930616
3862,E05006282,Hipswell, ,417547,498679,-1.73134005,54.38330841,0.00163857628995293,0.321547549355262
3863,E05006283,Hornby Castle, ,421391,495886,-1.67235005,54.35805893,0.00449492198629132,0.514261173858863
3864,E05006284,Leyburn, ,411558,491044,-1.82384002,54.3148613,0.00202580959956178,0.27865037677327
3865,E05006285,Lower Wensleydale, ,418160,488865,-1.72248995,54.29508972,0.00893078270783239,0.611430941491884
3866,E05006286,Melsonby, ,420951,511483,-1.67803001,54.49824905,0.00459108222839242,0.467840057507412
3867,E05006287,Middleham, ,412263,484288,-1.81327999,54.25413132,0.00906199048186402,0.733921901634927
3868,E05006288,Middleton Tyas, ,424071,504516,-1.63041997,54.4355011,0.00396655244297376,0.47473405854165
3869,E05006289,Newsham with Eppleby, ,416525,511086,-1.74638999,54.49485016,0.00803391641138399,0.767651247976279
3870,E05006290,Penhill, ,399863,482759,-2.00359988,54.24052811,0.018797416133603,0.774738543567377
3871,E05006291,Reeth and Arkengarthdale, ,403811,503549,-1.94277,54.42736053,0.0202956694798052,0.87329480633716
3872,E05006292,Richmond Central, ,417699,501715,-1.72881997,54.41059113,0.000103926232076703,0.091624816803973
3873,E05006293,Richmond East, ,418263,501556,-1.72013998,54.40914154,0.000125089109822679,0.0555208777393173
3874,E05006294,Richmond West, ,414957,502092,-1.77103996,54.41407013,0.00118260770614168,0.214197930642924
3875,E05006295,Scotton, ,418084,496289,-1.72320998,54.36180878,0.00091821283549646,0.192584821918999
3876,E05006296,Swaledale, ,388677,500661,-2.17592001,54.40129089,0.0313886305582035,1.52680908469545
3877,E05006297,Amotherby, ,476534,474752,-0.82936001,54.16289139,0.006360892412694,0.546262472840558
3878,E05006298,Ampleforth, ,460557,477238,-1.07351005,54.18735886,0.0074697738210455,0.666908972095422
3879,E05006299,Cropton, ,477923,490138,-0.80409998,54.30093002,0.0117364541584252,0.860408804274887
3880,E05006300,Dales, ,469159,494199,-0.93781,54.33868027,0.0251351285955484,0.909197686281888
3881,E05006301,Derwent, ,478825,466651,-0.79639,54.08974838,0.0200389445871764,1.12218745526499
3882,E05006302,Helmsley, ,458080,489193,-1.10915005,54.29507065,0.0296065843783721,1.09610023209578
3883,E05006303,Hovingham, ,469416,473140,-0.93871999,54.14941025,0.0076867969962913,0.586664998901162
3884,E05006304,Kirkbymoorside, ,468524,485436,-0.94958001,54.26002121,0.00383970151358476,0.499931347824461
3885,E05006305,Malton, ,479515,473349,-0.78408003,54.14982986,0.00223586904538115,0.254227155428814
3886,E05006306,Norton East, ,480518,470936,-0.76937002,54.12799072,0.000543305572146633,0.158559336614554
3887,E05006307,Norton West, ,478502,469849,-0.80049998,54.11854172,0.0010340017093624,0.191596388548708
3888,E05006308,Pickering East, ,480742,482390,-0.76288003,54.23088074,0.0021490667755911,0.297971350779329
3889,E05006309,Pickering West, ,479967,487132,-0.77350003,54.27360153,0.00327122265885301,0.436921281689729
3890,E05006310,Rillington, ,487564,474878,-0.66044003,54.16225815,0.00713711000405988,0.518305337326884
3891,E05006311,Ryedale South West, ,470241,460784,-0.92895001,54.03826904,0.00825888950942351,0.632965774399223
3892,E05006312,Sherburn, ,497601,476378,-0.50629002,54.17393112,0.00955584479803675,0.577440249796295
3893,E05006313,Sheriff Hutton, ,465710,465888,-0.99702001,54.08472824,0.00658028042777728,0.48128235312226
3894,E05006314,Sinnington, ,468048,479334,-0.95826,54.20526123,0.0112898948139075,1.07272632530504
3895,E05006315,Thornton Dale, ,486282,488803,-0.67606997,54.28759003,0.0237336924883091,1.06919091991788
3896,E05006316,Wolds, ,490781,469253,-0.61287999,54.11117172,0.0199159505445217,1.12313203046803
3897,E05006317,Castle, ,504369,488670,-0.39839,54.28303146,0.000156237147111091,0.103348468088729
3898,E05006318,Cayton, ,506996,483056,-0.36004999,54.23205948,0.00274072594101164,0.309184684442758
3899,E05006319,Central, ,503437,488497,-0.41275999,54.28166962,6.3542476568513e-05,0.0431224737542972
3900,E05006320,Danby, ,468442,506054,-0.94611001,54.44530106,0.0184402208927887,0.902322981632198
3901,E05006321,Derwent Valley, ,495583,484198,-0.53470999,54.24457169,0.0117455995831722,0.583907000920941
3902,E05006322,Eastfield, ,504339,484495,-0.4003,54.24552917,0.000448850126138163,0.100527897180039
3903,E05006323,Esk Valley, ,481595,503164,-0.74413002,54.41738892,0.0233436812760969,0.886867446404311
3904,E05006324,Falsgrave Park, ,502658,486963,-0.42524001,54.2680397,0.000353727791732912,0.0798143939070378
3905,E05006325,Filey, ,511867,480627,-0.28626999,54.20920181,0.000709337278628927,0.176606728316805
3906,E05006326,Fylingdales, ,492975,504017,-0.56854999,54.42311096,0.00918800838813662,0.571340319180728
3907,E05006327,Hertford, ,508400,476869,-0.34075001,54.17618179,0.0100358510694738,0.582433475430406
3908,E05006328,Lindhead, ,500197,495273,-0.46022999,54.34318924,0.00264375883907625,0.305934410322873
3909,E05006329,Mayfield, ,488318,510225,-0.63845003,54.47970963,0.000675793350196497,0.12819371401896
3910,E05006330,Mulgrave, ,480157,513089,-0.76359999,54.50680161,0.0128950154373356,0.640370782741811
3911,E05006331,Newby, ,501736,489709,-0.43845999,54.29290009,0.000311586093878405,0.104950281523653
3912,E05006332,North Bay, ,503463,489933,-0.41185999,54.29455948,0.000170639156302032,0.103593340937997
3913,E05006333,Northstead, ,503229,489242,-0.41569,54.28839874,0.000121222061028003,0.04764187729117
3914,E05006334,Ramshill, ,503938,487670,-0.40535,54.2741394,9.4531915678988e-05,0.0504414949126194
3915,E05006335,"Scalby, Hackness and Staintondale", ,496290,494312,-0.52061999,54.33530045,0.0140753467125476,0.99016514585923
3916,E05006336,Seamer, ,501767,483943,-0.43994001,54.24108887,0.00282216420656869,0.312117490956807
3917,E05006337,Stepney, ,502753,488200,-0.42335999,54.27914047,0.000110798051678484,0.0607355339948726
3918,E05006338,Streonshalh, ,490273,509544,-0.6085,54.47325134,0.000474247693618492,0.180816967438945
3919,E05006339,Weaponness, ,504627,486154,-0.3953,54.26037979,0.000688407590678777,0.141354774345144
3920,E05006340,Whitby West Cliff, ,489288,511166,-0.6232,54.48799896,0.000165840252331661,0.087477717923049
3921,E05006341,Woodlands, ,501861,487725,-0.43720999,54.27505112,0.000437524023449173,0.117135980457055
3922,E05006377,Beckingham, ,477499,390913,-0.83561999,53.40937042,0.00384890790335896,0.346554774792801
3923,E05006378,Blyth, ,462231,388999,-1.06563997,53.3941803,0.00367822918546219,0.456654503485747
3924,E05006379,Carlton, ,458551,383976,-1.12189996,53.3494606,0.00252996868425696,0.314595311763697
3925,E05006380,Clayworth, ,472327,386070,-0.91451001,53.36658096,0.0044979720972689,0.471301105796537
3926,E05006381,East Markham, ,472105,374697,-0.92043,53.26440048,0.00740610901114757,0.544544938502907
3927,E05006382,East Retford East, ,472576,381062,-0.91192001,53.32152939,0.00122351842890667,0.260168967573753
3928,E05006383,East Retford North, ,469738,382251,-0.95424998,53.33259964,0.000521779810484848,0.103643481675592
3929,E05006384,East Retford South, ,470072,379241,-0.94989997,53.30550003,0.000402061200170932,0.10218148083032
3930,E05006385,East Retford West, ,469795,380787,-0.95371997,53.31943893,0.000392936253149119,0.118470536150895
3931,E05006386,Everton, ,470614,395737,-0.93809003,53.45367813,0.00842861544201125,0.565573591785206
3932,E05006387,Harworth, ,462565,391919,-1.06004,53.42037964,0.000977707159894386,0.181684622337814
3933,E05006388,Langold, ,460952,385798,-1.08548999,53.36555862,0.00222884870806865,0.340943433968334
3934,E05006389,Misterton, ,475900,395381,-0.85859001,53.44974899,0.00274040463998215,0.30098287893789
3935,E05006390,Rampton, ,477697,378381,-0.83570999,53.2967186,0.00589953465583063,0.455152108417954
3936,E05006391,Ranskill, ,465486,387803,-1.01694,53.38304138,0.00284074072348081,0.392011355623718
3937,E05006392,Sturton, ,478589,384883,-0.82072002,53.35501862,0.00649889159051204,0.486355671792973
3938,E05006393,Sutton, ,467047,381694,-0.99476999,53.32794189,0.00677174939900504,0.510282158227588
3939,E05006394,Tuxford and Trent, ,478539,372749,-0.82446998,53.24597931,0.00802230268729165,0.663400307218356
3940,E05006395,Welbeck, ,458601,373612,-1.12305999,53.25630188,0.0091879904377961,0.682634546439521
3941,E05006396,Worksop East, ,462065,380498,-1.06980002,53.31779861,0.0019623088569251,0.219926369353709
3942,E05006397,Worksop North, ,457418,382125,-1.13925004,53.33293915,0.000501211154874749,0.120203560738033
3943,E05006398,Worksop North East, ,459284,381093,-1.11143005,53.32345963,0.000201916366061431,0.0650709224658883
3944,E05006399,Worksop North West, ,455921,380443,-1.16201997,53.31798935,0.00118886468719227,0.218613468950613
3945,E05006400,Worksop South, ,457304,377199,-1.14184999,53.28868103,0.00221433246646436,0.224104026732582
3946,E05006401,Worksop South East, ,461788,378108,-1.07441998,53.29634857,0.0019102621463158,0.244385351930616
3947,E05006545,Barton and Sandhills, ,455412,207853,-1.19840002,51.76662064,0.000208938852254905,0.101950781908715
3948,E05006546,Blackbird Leys, ,455488,203095,-1.19806004,51.72383881,0.000156253694764463,0.0590772956524798
3949,E05006547,Carfax, ,451064,206357,-1.26163006,51.75358963,0.000117154378984304,0.0598505028684554
3950,E05006548,Churchill, ,454247,206052,-1.21555996,51.75054932,0.000211535398546996,0.105104645209361
3951,E05006549,Cowley, ,454463,203906,-1.21276999,51.73123169,0.000160448243979565,0.0834229958813727
3952,E05006550,Cowley Marsh, ,454170,205030,-1.21684003,51.74135971,0.00022962603059366,0.086592996931196
3953,E05006551,Headington, ,454262,207247,-1.21516001,51.7612915,0.000210998682830392,0.0828911442536269
3954,E05006552,Headington Hill and Northway, ,453521,207957,-1.22579002,51.76773834,0.000201822958459443,0.0965406904982996
3955,E05006553,Hinksey Park, ,451610,204661,-1.25397003,51.73828888,0.000304780915718748,0.0908012571674013
3956,E05006554,Holywell, ,451997,206440,-1.24810004,51.75424957,0.000215622372964336,0.0714035941421549
3957,E05006555,Iffley Fields, ,452806,204806,-1.23662996,51.73947906,0.000146810013914052,0.0736595536852572
3958,E05006556,Jericho and Osney, ,449554,207050,-1.28340006,51.75994873,0.00080557365810925,0.153805352829015
3959,E05006557,Littlemore, ,453965,202728,-1.22016001,51.72069168,0.000259304417430878,0.0905073835504677
3960,E05006558,Lye Valley, ,455820,203892,-1.19313002,51.73096848,0.00037076116222095,0.117987100756895
3961,E05006559,Marston, ,452528,208101,-1.24015999,51.76913071,0.000477892097677888,0.128864592433307
3962,E05006560,North, ,451047,207468,-1.26171005,51.76358032,0.000152073865463253,0.0688781005234408
3963,E05006561,Northfield Brook, ,454955,202506,-1.20587003,51.71860123,0.000134096642129896,0.069206212401218
3964,E05006562,Quarry and Risinghurst, ,455643,206798,-1.19523001,51.75711823,0.00016978279536419,0.0825135965263088
3965,E05006563,Rose Hill and Iffley, ,453236,203576,-1.23058999,51.7283783,0.000195182003665138,0.068849123902739
3966,E05006564,St Clement's, ,452965,205986,-1.23414004,51.75006866,0.000126526343326966,0.0717428638345037
3967,E05006565,St Margaret's, ,450867,208420,-1.26417994,51.77214813,0.000245684396506528,0.0839684600464485
3968,E05006566,St Mary's, ,452624,205491,-1.23915994,51.74565887,8.78115239402755e-05,0.0484094088153474
3969,E05006567,Summertown, ,450612,209445,-1.26771998,51.78139114,0.000246337009741209,0.106754382893174
3970,E05006568,Wolvercote, ,449267,209568,-1.28719997,51.78261185,0.000504532875037852,0.162352112659917
3971,E05006627,Alvescot and Filkins, ,424498,203467,-1.64668,51.72938919,0.00807936201912088,0.601891231169134
3972,E05006628,Ascott and Shipton, ,429031,218964,-1.57974994,51.8685112,0.0033688519014851,0.366444943298603
3973,E05006629,Bampton and Clanfield, ,430200,202982,-1.56415999,51.72475052,0.00409198149334716,0.374618406852596
3974,E05006632,Carterton North East, ,428425,207676,-1.58948004,51.7670517,0.000162723188889756,0.060664907096976
3975,E05006634,Carterton South, ,428087,206231,-1.59449005,51.75407028,0.000265478886816812,0.0799941025848339
3976,E05006637,Chipping Norton, ,431564,226745,-1.54225004,51.9383316,0.00125851246566277,0.211566876395981
3977,E05006638,Ducklington, ,434154,208035,-1.50642002,51.7699585,0.00271754322257302,0.404213486556801
3978,E05006639,Eynsham and Cassington, ,441466,209696,-1.40025997,51.78440094,0.00523135529544219,0.557629746101695
3979,E05006640,Freeland and Hanborough, ,442355,213075,-1.38697004,51.81470871,0.00166977219006063,0.217780317133917
3980,E05006642,"Kingham, Rollright and Enstone", ,437602,227664,-1.45432997,51.94620895,0.0136085078088148,1.03890641094224
3981,E05006643,Milton-under-Wychwood, ,424567,218768,-1.64460003,51.86695862,0.00352444444657899,0.32869156493063
3982,E05006644,North Leigh, ,438510,213778,-1.44265997,51.82130814,0.00197302849423125,0.262779969254215
3983,E05006645,"Standlake, Aston and Stanton Harcourt", ,438419,204058,-1.44506001,51.73392105,0.00745377797864386,0.559486976687352
3984,E05006646,Stonesfield and Tackley, ,444901,219875,-1.34914994,51.8756485,0.00732116921904336,0.665252797958777
3985,E05006647,The Bartons, ,443581,227020,-1.36742997,51.939991,0.00402689073666893,0.348357514958541
3986,E05006648,Witney Central, ,435000,210122,-1.49395001,51.78866959,0.000196524749977777,0.0881579552264341
3987,E05006649,Witney East, ,436658,209811,-1.46994996,51.78575897,0.000327549101658773,0.0941225957345814
3988,E05006650,Witney North, ,435878,210764,-1.48116004,51.79438019,0.000126336877917134,0.0608869192634134
3989,E05006651,Witney South, ,435163,209296,-1.49167001,51.78123093,0.000264154348128579,0.0918264765269723
3990,E05006652,Witney West, ,433531,209723,-1.51529002,51.78517151,0.000288162620906964,0.0774369922460551
3991,E05006653,Woodstock and Bladon, ,443999,216693,-1.36266005,51.84711075,0.00218477072220488,0.250329727895
3992,E05006760,Ammerdown, ,372134,151830,-2.40076995,51.26493073,0.00695304668330653,0.544216716992747
3993,E05006761,"Ashwick, Chilcompton and Stratton", ,364427,150298,-2.51108003,51.25072098,0.00357541052384274,0.363912310012312
3994,E05006762,Beckington and Selwood, ,378777,144028,-2.30508995,51.19506073,0.00551928479596387,0.646188381010599
3995,E05006763,Butleigh and Baltonsborough, ,351747,133522,-2.69049001,51.09894943,0.00498087464113126,0.544067227217042
3996,E05006764,Chewton Mendip and Ston Easton, ,357506,153521,-2.61062002,51.27922821,0.0116696134906214,0.797191391043864
3997,E05006765,Coleford and Holcombe, ,367133,148655,-2.47215009,51.23611069,0.002988150686922,0.330447285181084
3998,E05006766,"Cranmore, Doulting and Nunney", ,366495,144050,-2.48085999,51.19467163,0.00575547302002838,0.600808415783612
3999,E05006767,Creech, ,364539,139320,-2.50837994,51.1520195,0.00213815678183682,0.305329931335129
4000,E05006768,Croscombe and Pilton, ,358087,143040,-2.60105991,51.18503189,0.00571220403161382,0.572951651468841
4001,E05006769,Frome Berkley Down, ,378726,148350,-2.3060801,51.23392105,0.000162646767872715,0.0747719469673161
4002,E05006770,Frome College, ,378543,149015,-2.3087399,51.23989868,0.000168742979965541,0.0866724168606701
4003,E05006771,Frome Keyford, ,378069,147240,-2.31541991,51.22391891,0.000295810160941204,0.0920363759129133
4004,E05006772,Frome Market, ,377445,148398,-2.32442999,51.23431015,0.000188904745621785,0.0890762590875024
4005,E05006773,Frome Oakfield, ,376704,148292,-2.33504009,51.23331833,8.87356831009585e-05,0.0581288088372484
4006,E05006774,Frome Park, ,376927,147041,-2.33175993,51.22208023,0.000167429349974295,0.0936149384596348
4007,E05006775,Glastonbury St Benedict's, ,349125,139079,-2.72871995,51.14868927,0.000382283699483777,0.112728470561526
4008,E05006776,Glastonbury St Edmund's, ,352016,138884,-2.68736005,51.14717865,0.00158257737374378,0.19172950408909
4009,E05006777,Glastonbury St John's, ,350162,140291,-2.71406007,51.15967941,0.000382391654199232,0.100543787207372
4010,E05006778,Glastonbury St Mary's, ,349712,138120,-2.72019005,51.14012146,0.000259229019895288,0.0944479933804197
4011,E05006779,Moor, ,345254,139086,-2.78406,51.14839172,0.00509414879477273,0.572916479462026
4012,E05006780,Postlebury, ,372659,140163,-2.39234996,51.16004944,0.00989029023386998,0.649013031591556
4013,E05006781,Rode and Norton St Philip, ,378784,154715,-2.30562997,51.29116058,0.00415988207122423,0.47531354967042
4014,E05006782,Rodney and Westbury, ,349037,149697,-2.7314899,51.24414825,0.00297946415476202,0.263690265285736
4015,E05006783,St Cuthbert Out North, ,356193,147936,-2.6287601,51.22890854,0.00424868221939528,0.462262731442462
4016,E05006784,Shepton East, ,362340,143740,-2.54029012,51.19161987,0.000917923864799557,0.17715084808028
4017,E05006785,Shepton West, ,361196,143392,-2.55661988,51.18841934,0.000270899684494805,0.107497250237234
4018,E05006786,Street North, ,348627,137042,-2.73554993,51.13032913,0.000629542856450789,0.153246388116217
4019,E05006787,Street South, ,347996,134197,-2.74414992,51.10469055,0.000795229808155153,0.200468825164598
4020,E05006788,Street West, ,347751,135606,-2.74785995,51.11734009,7.509178064951e-05,0.0419780492965959
4021,E05006789,The Pennards and Ditcheat, ,359130,136557,-2.5854001,51.12681961,0.00708351041585235,0.622750913663022
4022,E05006790,Wells Central, ,354978,145689,-2.64587998,51.20861053,0.000161491506692332,0.0881163072475019
4023,E05006791,Wells St Cuthbert's, ,354270,145200,-2.65595007,51.20415878,0.000218215006736373,0.0789125656844029
4024,E05006792,Wells St Thomas', ,355462,146318,-2.63902998,51.21430969,0.000324590438522251,0.120078540122017
4025,E05006793,Wookey and St Cuthbert Out West, ,350508,143996,-2.70963001,51.19301987,0.00534473665509209,0.51861022529999
4026,E05006819,Blackdown, ,328355,111673,-3.02019,50.90005875,0.00702707432869921,0.503351882101633
4027,E05006820,Blackmoor Vale, ,367913,123287,-2.45870996,51.00804901,0.00954068514450978,0.623120757259607
4028,E05006821,Bruton, ,369281,134528,-2.44017005,51.10921097,0.00208177340788978,0.372030908207927
4029,E05006822,Brympton, ,352526,116997,-2.67719007,50.95043182,0.000782236542907616,0.148985301199326
4030,E05006823,Burrow Hill, ,342448,121280,-2.82133007,50.98802185,0.0040079402170775,0.463253361553
4031,E05006824,Camelot, ,358937,124387,-2.58677006,51.01736832,0.00433300562019849,0.458961677374031
4032,E05006825,Cary, ,364666,128951,-2.50554991,51.0587883,0.00746492461464112,0.758716098862492
4033,E05006826,Chard Avishayes, ,333910,109454,-2.94080997,50.88077164,0.000310866824843113,0.103875132453054
4034,E05006827,Chard Combe, ,332039,108944,-2.96729994,50.87596893,0.000107564636984881,0.0617288417375908
4035,E05006828,Chard Crimchard, ,332375,109479,-2.96263003,50.88082123,0.000130342142057094,0.0866222358339423
4036,E05006829,Chard Holyrood, ,331998,108212,-2.96775007,50.86938095,0.000101878762845268,0.0732812471531731
4037,E05006830,Chard Jocelyn, ,333003,108147,-2.95345998,50.86891174,0.000156407293383636,0.0735806077757273
4038,E05006831,Coker, ,353262,112676,-2.66616011,50.91162872,0.00597524137730554,0.600974638239769
4039,E05006832,Crewkerne, ,344814,108506,-2.78568006,50.8733902,0.00140531954513074,0.257179406339774
4040,E05006833,Curry Rivel, ,339613,124460,-2.86225009,51.01631927,0.00294747161767244,0.387681111590045
4041,E05006834,Eggwood, ,342580,112371,-2.81803989,50.90792847,0.00250208648018553,0.387241478976101
4042,E05006835,Hamdon, ,346481,116654,-2.76319003,50.94681168,0.00106694861996655,0.226353573867055
4043,E05006836,Ilminster, ,336741,115196,-2.90157008,50.93272018,0.00174263671233253,0.262036459421128
4044,E05006837,Islemoor, ,335896,120978,-2.91460991,50.98461151,0.00612881373443128,0.518338852710413
4045,E05006838,Ivelchester, ,353826,122414,-2.65937996,50.99924088,0.00482893688221154,0.536160534121242
4046,E05006839,Langport and Huish, ,343165,126465,-2.81192994,51.03470993,0.000798636439126069,0.208159096617654
4047,E05006840,Martock, ,346660,120799,-2.76125002,50.98410034,0.0037397454226221,0.335618141977319
4048,E05006841,Milborne Port, ,367011,119904,-2.47126007,50.97758102,0.0017101144981348,0.248235483092165
4049,E05006842,Neroche, ,332018,116038,-2.96893001,50.93975067,0.00362151330688441,0.36620013688587
4050,E05006843,Northstone, ,352886,128481,-2.67356992,51.05371857,0.00453460747048902,0.457959987503713
4051,E05006844,Parrett, ,348231,111291,-2.73751998,50.89875031,0.00344767838173328,0.36459579460308
4052,E05006845,St Michael's, ,350846,119392,-2.70143008,50.97182083,0.00275705038738506,0.438229181636205
4053,E05006846,South Petherton, ,342377,116389,-2.82155991,50.94403076,0.0032419217550378,0.327219633386961
4054,E05006847,Tatworth and Forton, ,333187,105352,-2.95033002,50.84379959,0.0019146458944327,0.280642234879564
4055,E05006848,Tower, ,372765,132245,-2.39023995,51.08885956,0.0103295294539808,0.910570381451588
4056,E05006849,Turn Hill, ,341600,128844,-2.83463001,51.05593872,0.00759591253579069,0.686162041163227
4057,E05006850,Wessex, ,348124,129751,-2.74167991,51.0647316,0.00487624797183496,0.42065408680354
4058,E05006851,Wincanton, ,372345,126683,-2.39580011,51.03881836,0.00147382913091022,0.319077834667727
4059,E05006852,Windwhistle, ,338634,109790,-2.87371993,50.88431168,0.00791332326328631,0.692479373219252
4060,E05006853,Yeovil Central, ,355841,116487,-2.62994003,50.94610977,0.000228886431162352,0.0736019581229318
4061,E05006854,Yeovil East, ,357035,116668,-2.61297011,50.9478302,0.000300244860740174,0.0987878612693551
4062,E05006855,Yeovil South, ,354546,115250,-2.64822006,50.9348793,0.000553908440114854,0.129631916922405
4063,E05006856,Yeovil West, ,354610,116821,-2.64751005,50.94900894,0.000247306587811857,0.093709969150014
4064,E05006857,Yeovil Without, ,354179,118534,-2.65386009,50.96437836,0.000931109116905849,0.226669292059035
4065,E05006858,Bishop's Hull, ,320682,124045,-3.13198996,51.01028824,0.000716933836187217,0.210669368460867
4066,E05006859,Bishop's Lydeard, ,316582,131253,-3.19208002,51.07450867,0.0060323566586317,0.467804611622144
4067,E05006860,Blackdown, ,321366,116160,-3.12052989,50.93949127,0.00667657568635413,0.506973590008241
4068,E05006861,Bradford-on-Tone, ,317139,123987,-3.18247008,51.00926971,0.00419481859429686,0.607281786351134
4069,E05006862,Comeytrowe, ,321233,123382,-3.12399006,51.00439835,0.000190341188082668,0.0777807148237517
4070,E05006863,Milverton and North Deane, ,312009,128721,-3.25672007,51.05105972,0.00422684130306408,0.543032613258955
4071,E05006864,Monument, ,316661,119832,-3.18831992,50.9718399,0.00458357970669136,0.51103493667456
4072,E05006865,Neroche, ,327200,120038,-3.03829002,50.97512054,0.00628981060616862,0.481765629037066
4073,E05006866,North Curry and Stoke St Gregory, ,332416,125732,-2.96507001,51.02695084,0.00623142162650876,0.784054499935273
4074,E05006867,Norton Fitzwarren, ,318726,126458,-3.16039991,51.03171158,0.000858435898889313,0.193461987664011
